03319,1000000
09701,1000000
07107,1000000
02565,1000000
09678,1000000
04688,1000000
04833,1000000
04005,1598731604
07405,1000000
08186,1000000
03180,1000000
00068,1000000
06489,1000000
02547,1000000
07673,1000000
08925,1000000
09437,1000000
08020,1000000
03814,1000000
02713,1000000
03687,1000000
03451,1223641876
02884,1000000
09195,1000000
06575,1000000
03022,1000000
04081,1000000
01549,1000000
06193,1000000
08674,1000000
03896,1000000
01947,1000000
01542,1000000
08159,1000000
08635,1000000
05867,1000000
00466,1000000
08234,1000000
00671,1000000
08656,1000000
04396,1000000
07261,1000000
01208,459673117
08663,1000000
09755,1000000
00899,1000000
01491,1000000
03503,1000000
01495,1000000
09165,-362131408
05704,1000000
00245,109718944
07988,1000000
03301,1000000
01579,1000000
01877,1000000
04040,1000000
01436,1000000
03007,1209758675
09784,1000000
08694,1000000
05210,1000000
07015,-1673834400
06621,1000000
01201,1000000
06459,1000000
00652,1000000
09795,1000000
02586,1000000
08563,1000000
00105,1000000
02123,1000000
02821,1000000
04929,1000000
02998,1000000
09963,-306803788
01110,1000000
07274,1000000
08994,1000000
01829,1000000
01159,1000000
04687,1000000
03646,1000000
08190,1000000
01269,1000000
06519,1000000
06159,1000000
08462,1000000
00294,131005475
00955,424738620
02766,1000000
04569,1000000
05843,1000000
09313,1000000
04298,1000000
03756,1000000
05616,2051089122
08454,1000000
09448,1000000
05444,1000000
07654,1000000
01158,1000000
04442,1000000
07057,1000000
05770,1000000
02515,1000000
02130,1000000
03866,1000000
05172,1000000
06148,1000000
05906,1000000
07553,1000000
02124,1000000
00181,1000000
04326,1000000
02241,1000000
06567,1000000
02064,1000000
00611,1000000
02062,1000000
09797,1000000
08609,1000000
06446,1000000
01994,1000000
00506,1000000
05873,-1616823996
04794,1000000
04184,1572898283
03437,1000000
06828,1000000
03092,1000000
02029,1000000
08209,1000000
02661,1000000
01182,549099301
02433,1000000
02615,1000000
00900,1000000
06715,1000000
02800,1000000
08258,1000000
07180,1000000
04704,1000000
01941,1000000
07814,1000000
05689,1000000
07975,1000000
06173,1000000
08833,1000000
00113,48605123
09964,1000000
06079,1000000
00914,1000000
04714,1000000
01242,1000000
01437,629550475
03748,1634861455
09519,905052658
00630,1000000
03154,1000000
07287,1000000
05318,1000000
01412,1000000
06880,1000000
01192,1000000
04250,1000000
08392,1000000
07023,1000000
06815,1000000
04150,1000000
06409,1000000
01646,1000000
00702,1000000
07830,1000000
05504,1000000
09915,1000000
01083,1000000
04154,1000000
06345,1000000
08142,1000000
05332,1000000
07598,1000000
09554,-195285914
05519,1000000
09754,1000000
02842,1000000
09387,1000000
01331,540028155
08345,1000000
01594,1000000
02168,1000000
04448,1000000
09040,1000000
04861,1000000
08077,1000000
01642,1000000
09907,-385622433
08534,1000000
03669,1000000
09555,1000000
06504,1000000
03115,1000000
01157,1000000
06485,1000000
03643,1000000
09392,-587832681
04742,1000000
06917,1000000
02424,1000000
01406,1000000
06898,-1803000075
03876,1000000
00877,1000000
04791,1000000
00337,1000000
02283,1000000
01817,1000000
00392,155163664
03457,1000000
06139,1000000
08048,-1380083703
07189,1000000
04168,1000000
06647,1000000
08051,1000000
09335,1000000
00550,1000000
05701,1000000
04540,1000000
04989,1000000
09546,1000000
05565,1000000
04176,1000000
05625,1000000
05373,1000000
08739,1000000
01841,1000000
04243,1000000
04330,1000000
05266,1000000
02868,1000000
05716,1000000
00453,1000000
04487,1000000
02670,1000000
03072,1000000
05071,1000000
02668,1000000
03071,1000000
01569,1000000
07454,1000000
02557,1000000
07190,1000000
01000,1000000
01232,1000000
05831,1000000
06798,1000000
00042,1000000
03173,1000000
03780,1000000
04358,1000000
07174,1000000
02967,1000000
00792,1000000
03941,1000000
03983,1000000
09706,1000000
09651,1000000
07858,1000000
03600,1000000
04242,1000000
01678,1000000
06694,1000000
06203,1000000
08716,1000000
03348,1000000
02049,1000000
06760,1000000
04058,1000000
01467,1000000
00991,1000000
01999,1000000
07195,1000000
01597,1000000
07583,1000000
05083,1000000
02092,1000000
07254,1000000
02703,1000000
02913,1041510967
08108,1000000
02755,1000000
06893,-1621197542
02849,1000000
05976,1000000
09344,1000000
03608,1000000
05615,1000000
07249,1000000
01250,1000000
06628,1000000
01466,1000000
00859,1000000
05200,1000000
04531,1000000
05387,1000000
09103,1000000
00031,1000000
09936,1000000
06688,1000000
00088,1000000
09072,1000000
07607,1000000
06424,1000000
07849,1000000
08848,1000000
01755,1000000
05286,1000000
08355,1000000
05379,1000000
05220,1000000
03839,1000000
05369,1000000
00233,1000000
05711,1000000
02623,1000000
03536,1000000
09351,1000000
07707,1000000
09685,1000000
00525,1000000
